NAME	TITLE	SCORE	
DGCR11	n/a	0.9439373	
NECAB3	n/a	0.9436747	
C12orf23	n/a	0.9435354	
SPATA17	n/a	0.9433989	
RDM1	n/a	0.9430199	
CADM1	n/a	0.94290966	
CPNE1	n/a	0.94246066	
FGD6	n/a	0.9422207	
AGMAT	n/a	0.9415244	
GABRR2	n/a	0.9410988	
LRFN3	n/a	0.94103456	
BAK1	n/a	0.9407063	
ERGIC3	n/a	0.94015926	
HAGHL	n/a	0.9398106	
HNRNPF	n/a	0.9397269	
ZSCAN12P1	n/a	0.9396177	
DNMT1	n/a	0.939513	
MARS	n/a	0.93921655	
POLD2	n/a	0.93905747	
CDH11	n/a	0.9390431	
A1BG	n/a	0.9389677	
CIT	n/a	0.938664	
ARHGAP39	n/a	0.9382368	
ENSA	n/a	0.93763566	
ADIPOR1	n/a	0.9374224	
DNMT3A	n/a	0.9370546	
GOLPH3	n/a	0.9364826	
TCEB2	n/a	0.93560565	
RFC4	n/a	0.9352493	
DENR	n/a	0.93523484	
NFKBIL2	n/a	0.93486243	
POLQ	n/a	0.9347168	
PYCR2	n/a	0.93463105	
HIST1H2BE	n/a	0.934511	
RELT	n/a	0.93448126	
DEPDC7	n/a	0.9341595	
GSG2	n/a	0.93321115	
CSMD2	n/a	0.9331719	
TSEN34	n/a	0.9328076	
TMEM68	n/a	0.93211794	
ERCC6L	n/a	0.9320677	
TP53RK	n/a	0.93203956	
CKAP2L	n/a	0.93199664	
MORC2	n/a	0.93176365	
NIT2	n/a	0.93109506	
WISP1	n/a	0.93109185	
UCA1	n/a	0.9306106	
HSD17B10	n/a	0.93051726	
C12orf34	n/a	0.93050945	
PABPC1L	n/a	0.9304408	
GINS1	n/a	0.92991674	
ABCA17P	n/a	0.92988265	
CCT5	n/a	0.9297846	
UTP20	n/a	0.92962587	
RECQL4	n/a	0.9292313	
MYO19	n/a	0.9289289	
ENTPD7	n/a	0.9288896	
TOMM40L	n/a	0.9288336	
PTGFRN	n/a	0.9283131	
PNLIPRP2	n/a	0.927923	
UBXN2B	n/a	0.92789453	
MRPS12	n/a	0.92733926	
FGD1	n/a	0.92673945	
PLAC2	n/a	0.9266356	
NCAPH2	n/a	0.92660123	
ANKRD13D	n/a	0.92584556	
WDR62	n/a	0.9256462	
PIGA	n/a	0.92558104	
KIF21A	n/a	0.925523	
MYBL2	n/a	0.9251072	
RNPEP	n/a	0.92499524	
TIMM17A	n/a	0.92468065	
PRR14	n/a	0.9244106	
ANKRD57	n/a	0.9234423	
COL11A1	n/a	0.92335904	
KCNQ3	n/a	0.92328024	
EHMT2	n/a	0.9230236	
ATP6V0E2	n/a	0.92297107	
KLHDC9	n/a	0.9228921	
CARM1	n/a	0.9227205	
DVL3	n/a	0.92221755	
FTSJ2	n/a	0.9222101	
SYAP1	n/a	0.9221765	
USH1G	n/a	0.92207766	
BAIAP2L1	n/a	0.9219847	
NOP16	n/a	0.9217439	
FUT8	n/a	0.9217312	
CERKL	n/a	0.9216245	
TRIM15	n/a	0.9208148	
MGRN1	n/a	0.9207642	
NAA50	n/a	0.9205803	
ADSS	n/a	0.92010933	
FAP	n/a	0.9200881	
PCNXL2	n/a	0.9196735	
TROAP	n/a	0.9193913	
PRDM12	n/a	0.91934764	
AURKA	n/a	0.91907734	
C1orf93	n/a	0.9190278	
ATPIF1	n/a	0.9187279	
ADORA2A	n/a	0.91859096	
UBE2A	n/a	0.91846764	
LRRN2	n/a	0.91827005	
C9orf140	n/a	0.9182387	
MLF1IP	n/a	0.9182323	
EPT1	n/a	0.91806257	
TMEM39A	n/a	0.9176706	
SERINC2	n/a	0.917146	
CXorf40B	n/a	0.91710335	
PVT1	n/a	0.9170847	
HIST1H2BJ	n/a	0.9167352	
HDHD1A	n/a	0.91631293	
NR6A1	n/a	0.91623855	
IL12B	n/a	0.91591173	
FUK	n/a	0.91458327	
KIAA1644	n/a	0.9142561	
COL1A2	n/a	0.91425043	
SSBP1	n/a	0.91410094	
NUSAP1	n/a	0.91348124	
TUG1	n/a	0.912437	
MLF1	n/a	0.9121903	
RGS4	n/a	0.912039	
ST6GAL2	n/a	0.9119261	
HSPH1	n/a	0.91142297	
TMEM97	n/a	0.9110988	
CXorf22	n/a	0.911069	
EXOSC5	n/a	0.9110504	
SEMA4A	n/a	0.9109691	
WDR74	n/a	0.910645	
RAD54L	n/a	0.90983516	
DLG3	n/a	0.9097608	
GTSE1	n/a	0.90961534	
PMVK	n/a	0.9095991	
APITD1	n/a	0.90914875	
WDR34	n/a	0.90845704	
ROBLD3	n/a	0.90834165	
TAF4	n/a	0.90805465	
SERPINH1	n/a	0.9079296	
TSTA3	n/a	0.90773946	
FANCI	n/a	0.90761554	
SS18L1	n/a	0.9074311	
RPA3	n/a	0.9068457	
C6orf154	n/a	0.9067202	
CCDC78	n/a	0.9066188	
MTP18	n/a	0.90655434	
LOC678655	n/a	0.9064454	
IL9R	n/a	0.90631497	
PSMD4	n/a	0.9062183	
FLAD1	n/a	0.90579736	
FAM40B	n/a	0.90577585	
GORASP2	n/a	0.90575254	
OLFML2B	n/a	0.9056728	
NUP205	n/a	0.9055985	
MSI1	n/a	0.90552914	
LSM3	n/a	0.9054875	
E2F5	n/a	0.9047267	
PUS7	n/a	0.9039056	
TTYH3	n/a	0.9038606	
BCKDK	n/a	0.90379864	
NCAPH	n/a	0.9036561	
PHF6	n/a	0.9036035	
RELL2	n/a	0.9035281	
LPPR5	n/a	0.90340465	
FAM19A4	n/a	0.9033203	
COMMD7	n/a	0.90302426	
TMEM147	n/a	0.9028524	
PGLYRP4	n/a	0.9026147	
INTS8	n/a	0.9025419	
NAT10	n/a	0.9023395	
MATN3	n/a	0.90213275	
ZNF692	n/a	0.9014916	
HIST3H2BB	n/a	0.90133655	
CENPH	n/a	0.9010178	
GPR37	n/a	0.9010132	
LOC150197	n/a	0.900915	
B4GALNT4	n/a	0.900606	
BMP8B	n/a	0.90038615	
SAPS1	n/a	0.9002929	
C16orf70	n/a	0.9002754	
CACNA1I	n/a	0.9001369	
ABTB2	n/a	0.8998643	
PSMC4	n/a	0.8995712	
ATAD2	n/a	0.8995491	
SYT5	n/a	0.8992658	
CACNB3	n/a	0.8991795	
POLE	n/a	0.89911264	
KCNN2	n/a	0.89909256	
HTR1D	n/a	0.8989634	
PSPH	n/a	0.8988305	
TRIP13	n/a	0.89848894	
BUB1	n/a	0.89843744	
ENO2	n/a	0.89829326	
PVRL4	n/a	0.8982198	
GNB2	n/a	0.8975448	
PPM1G	n/a	0.8974444	
KLRG2	n/a	0.8974238	
GATAD2A	n/a	0.89738667	
TTC9B	n/a	0.8973214	
FANCG	n/a	0.8970134	
ILF3	n/a	0.8969916	
AIM2	n/a	0.8968232	
C19orf40	n/a	0.89654523	
ZACN	n/a	0.89618856	
MARCKSL1	n/a	0.89608675	
CALHM3	n/a	0.89585453	
CRTC2	n/a	0.89584386	
RIBC2	n/a	0.8957707	
ZNF443	n/a	0.8954128	
NUDT16L1	n/a	0.8953957	
C19orf21	n/a	0.89525306	
CIAPIN1	n/a	0.8948706	
MORN2	n/a	0.8947077	
DHX9	n/a	0.8946816	
DRP2	n/a	0.8943451	
CMAS	n/a	0.8942628	
RTDR1	n/a	0.8941919	
GAS2L3	n/a	0.89329976	
UBE2MP1	n/a	0.89304817	
C4orf47	n/a	0.8927605	
HOXC10	n/a	0.8927565	
KIF15	n/a	0.8927474	
NOC2L	n/a	0.89271164	
RPN1	n/a	0.89265656	
MRPL4	n/a	0.8926444	
CENPA	n/a	0.89262944	
KLHL38	n/a	0.89215994	
LIG1	n/a	0.89211935	
CPSF4L	n/a	0.89208114	
MXRA5	n/a	0.89199364	
CXorf30	n/a	0.891486	
MCM8	n/a	0.8913536	
RBBP7	n/a	0.8912447	
GJA3	n/a	0.89116967	
C6orf1	n/a	0.8906985	
AP1M2	n/a	0.89053607	
NKD1	n/a	0.89040697	
FCRL4	n/a	0.8903971	
MED25	n/a	0.8903462	
ELMO3	n/a	0.89032894	
MRPL55	n/a	0.8902181	
SRC	n/a	0.8900305	
SLC5A10	n/a	0.8894573	
CEP55	n/a	0.8894084	
RAN	n/a	0.8892158	
SDHC	n/a	0.8890858	
RAD54B	n/a	0.8888012	
VPS72	n/a	0.8887887	
PQBP1	n/a	0.888212	
GORAB	n/a	0.88779444	
ARMC9	n/a	0.8877287	
FOXD4	n/a	0.8876122	
RCOR2	n/a	0.8872141	
CA9	n/a	0.88706625	
IFT81	n/a	0.8870084	
WNT16	n/a	0.8869958	
KIF2C	n/a	0.8869832	
FBRS	n/a	0.886912	
ZIC1	n/a	0.8867535	
RFC2	n/a	0.8867038	
C6orf129	n/a	0.88625556	
MAP6D1	n/a	0.88618827	
SMC2	n/a	0.88586926	
HPCA	n/a	0.88585824	
SLC3A2	n/a	0.8852899	
KCTD17	n/a	0.8851252	
SRPK3	n/a	0.8850395	
SNAP47	n/a	0.8843711	
ABCB9	n/a	0.8839401	
LRFN1	n/a	0.88362545	
PRKCSH	n/a	0.88353217	
TDO2	n/a	0.8834388	
HYAL3	n/a	0.88330877	
SUDS3	n/a	0.88280183	
C21orf58	n/a	0.88277406	
FKBP4	n/a	0.88260335	
RAVER1	n/a	0.88253886	
OVCA2	n/a	0.88242584	
NOLC1	n/a	0.88219494	
ATF7IP2	n/a	0.8816286	
SH2D5	n/a	0.88121563	
REEP4	n/a	0.8811798	
SYT7	n/a	0.88112366	
C16orf58	n/a	0.88103336	
MAGEF1	n/a	0.88103074	
KIF24	n/a	0.88025194	
IFI6	n/a	0.88002944	
EPHA10	n/a	0.8798469	
PPP2R1A	n/a	0.8797761	
AGK	n/a	0.879179	
IQCG	n/a	0.87906617	
C17orf96	n/a	0.8790304	
EPHA7	n/a	0.87871695	
MYCNOS	n/a	0.8786927	
HSP90B1	n/a	0.87866616	
TCEAL8	n/a	0.8783364	
SLMO2	n/a	0.87827843	
RDH12	n/a	0.8776086	
DYNLL1	n/a	0.87710434	
SEPHS2	n/a	0.8767281	
IL18	n/a	0.87653613	
LRP8	n/a	0.87639654	
TAF2	n/a	0.87587976	
C19orf28	n/a	0.87568396	
PDAP1	n/a	0.8753908	
WBSCR22	n/a	0.87536836	
CLSPN	n/a	0.87496537	
ZNF74	n/a	0.874897	
LOC283867	n/a	0.8747689	
ZMIZ2	n/a	0.8746739	
GK3P	n/a	0.8746241	
C12orf48	n/a	0.87457573	
CHST6	n/a	0.8745039	
SLC10A5	n/a	0.8744855	
PRDX4	n/a	0.8744479	
HN1	n/a	0.87439007	
CXorf40A	n/a	0.8743583	
SLC6A9	n/a	0.87412953	
CNOT10	n/a	0.87380046	
ELK1	n/a	0.87332183	
GFER	n/a	0.8732652	
PPIA	n/a	0.87322986	
ADAM8	n/a	0.8726425	
DHX57	n/a	0.8725938	
CKS2	n/a	0.8722416	
SUV420H2	n/a	0.87177694	
HIST1H2AJ	n/a	0.87175494	
EXD1	n/a	0.87160206	
OXCT2	n/a	0.8713677	
PANX2	n/a	0.87124515	
PDZD11	n/a	0.87119687	
RALA	n/a	0.87025297	
JPH1	n/a	0.8702062	
PPOX	n/a	0.87018293	
MBOAT7	n/a	0.8696191	
XK	n/a	0.86942583	
LRRC59	n/a	0.8691596	
SLC16A3	n/a	0.86885595	
UBE2F	n/a	0.8682734	
SEC11C	n/a	0.8677099	
NGEF	n/a	0.8675782	
PLEK2	n/a	0.8675707	
PRKCI	n/a	0.86747575	
PPAT	n/a	0.86742115	
TBC1D26	n/a	0.8667377	
SH3GL1	n/a	0.8663344	
SAC3D1	n/a	0.86582935	
BUB1B	n/a	0.86564296	
TBCB	n/a	0.8654368	
E2F2	n/a	0.86518115	
ENY2	n/a	0.86501926	
NEIL3	n/a	0.86498344	
ZSCAN5A	n/a	0.8647053	
NKX6	n/a	0.86448205	
TIMP1	n/a	0.86424655	
NOMO2	n/a	0.86406726	
TMEM130	n/a	0.8640088	
APH1A	n/a	0.8634622	
MCOLN2	n/a	0.8630065	
ALDH1B1	n/a	0.8629139	
S100P	n/a	0.86253	
ZNF467	n/a	0.8625031	
C1orf31	n/a	0.86232406	
CDCA8	n/a	0.862078	
SND1	n/a	0.8612324	
PCSK1N	n/a	0.8610104	
NDUFB4	n/a	0.86081696	
NR2C2AP	n/a	0.8607751	
DEDD2	n/a	0.86061305	
RFPL1S	n/a	0.86053526	
DCTN5	n/a	0.860485	
DTL	n/a	0.86048156	
PBK	n/a	0.8604436	
OSBP2	n/a	0.8600175	
FAM116B	n/a	0.86000514	
AMPD2	n/a	0.85943574	
B3GALNT1	n/a	0.85941684	
ZBTB32	n/a	0.85935974	
CCDC123	n/a	0.859354	
RHBDF1	n/a	0.8592472	
OGFR	n/a	0.8591211	
DUSP12	n/a	0.8587064	
FAM104B	n/a	0.85859483	
SMC1A	n/a	0.85791755	
ADRM1	n/a	0.8578376	
SEC13	n/a	0.85780734	
CCDC60	n/a	0.8575721	
FARP1	n/a	0.8571618	
WBP11P1	n/a	0.8570072	
HJURP	n/a	0.8566675	
CNOT3	n/a	0.8566547	
KCTD15	n/a	0.8560869	
WBSCR28	n/a	0.8559508	
RNF19A	n/a	0.855735	
SPDYE6	n/a	0.85512084	
THOP1	n/a	0.85509753	
PLEKHF2	n/a	0.8549966	
PLCH1	n/a	0.8549344	
NT5C3	n/a	0.85490316	
VARS	n/a	0.8543712	
EXOSC4	n/a	0.8542946	
SEC24D	n/a	0.85393524	
CDCA7L	n/a	0.85391355	
ZSWIM3	n/a	0.8532813	
KRT86	n/a	0.85265535	
ACTR5	n/a	0.85260373	
BCL7C	n/a	0.8523761	
C8orf77	n/a	0.8523026	
SEMA7A	n/a	0.85210174	
ACTR3B	n/a	0.85202265	
SART3	n/a	0.8518236	
ILF2	n/a	0.85169065	
PPP2R3B	n/a	0.8516026	
VPS37D	n/a	0.8515611	
SLC25A22	n/a	0.85126686	
MANEAL	n/a	0.85115373	
CDK1	n/a	0.8507336	
FANCA	n/a	0.85055256	
MUC1	n/a	0.8504394	
LAPTM4B	n/a	0.8501892	
CRELD2	n/a	0.8499735	
C19orf55	n/a	0.84988934	
ARF3	n/a	0.8498263	
RASGRP1	n/a	0.8493979	
MCTS1	n/a	0.8493374	
MRPL51	n/a	0.849232	
COLEC10	n/a	0.84869236	
TIMELESS	n/a	0.8484491	
TBRG4	n/a	0.84842664	
PSD	n/a	0.8484016	
HEATR3	n/a	0.84832513	
PLCB3	n/a	0.8479511	
RPS19	n/a	0.8478916	
ZNF622	n/a	0.8476894	
SDR9C7	n/a	0.8475875	
NUP62	n/a	0.8475228	
SLC39A4	n/a	0.847468	
TCOF1	n/a	0.8471806	
GPR115	n/a	0.8465444	
PSMD11	n/a	0.8462232	
C5orf22	n/a	0.84615606	
SLC1A6	n/a	0.8458977	
ZNF643	n/a	0.84567255	
PTGES3	n/a	0.845648	
DNAJC1	n/a	0.8456227	
CAMK2N2	n/a	0.8455634	
NPTX2	n/a	0.8453494	
ZSWIM1	n/a	0.8451488	
DEPDC1	n/a	0.84487855	
PABPC1	n/a	0.8447571	
ELAVL2	n/a	0.8444957	
ZNF480	n/a	0.8441631	
CDC25C	n/a	0.8439214	
TMEM200A	n/a	0.8439165	
THY1	n/a	0.84368145	
KIAA1804	n/a	0.84364474	
CSDC2	n/a	0.84334546	
SETD8	n/a	0.8429776	
KNTC1	n/a	0.8427453	
CBX4	n/a	0.842235	
PDIA3P	n/a	0.84213185	
SBK1	n/a	0.8420768	
GRWD1	n/a	0.8419097	
LRRC1	n/a	0.8417983	
PRR11	n/a	0.84165233	
GPR68	n/a	0.8412368	
ZNF217	n/a	0.8412344	
SORCS2	n/a	0.84104043	
CPNE7	n/a	0.8408456	
PLK4	n/a	0.8408017	
RRP7A	n/a	0.8407335	
ZPLD1	n/a	0.8406106	
SLC25A13	n/a	0.84050626	
ARPC3	n/a	0.84035105	
UPRT	n/a	0.84019446	
DNAH8	n/a	0.8401713	
FAM162A	n/a	0.84017	
NDC80	n/a	0.84004337	
BAZ1B	n/a	0.8396426	
AHCY	n/a	0.8393385	
CISD2	n/a	0.8389089	
DDX41	n/a	0.838576	
LMBR1	n/a	0.83840775	
RNF149	n/a	0.83837396	
ACTB	n/a	0.8381445	
URB2	n/a	0.837618	
SERPINA3	n/a	0.83737546	
KCNJ4	n/a	0.8371966	
TRMT6	n/a	0.8369057	
GPR137C	n/a	0.8367738	
GNAS	n/a	0.83667713	
DNAL4	n/a	0.8360531	
TRAPPC2	n/a	0.8355914	
IL11	n/a	0.83559036	
ZNF286A	n/a	0.8353242	
PLP2	n/a	0.83454853	
TMEM8A	n/a	0.8344603	
C9orf172	n/a	0.83403516	
C11orf24	n/a	0.8337707	
DHX34	n/a	0.83374643	
C1orf66	n/a	0.833575	
C3orf14	n/a	0.83343357	
C7orf52	n/a	0.8327498	
THADA	n/a	0.832516	
KLK4	n/a	0.83243704	
CCNA2	n/a	0.83234614	
GRAMD1A	n/a	0.8322867	
FREM2	n/a	0.83182335	
MPV17	n/a	0.8316952	
RSRC1	n/a	0.83164674	
CHPF	n/a	0.83143306	
TIMM8A	n/a	0.83138174	
CTBP2	n/a	0.83126605	
SUV39H1	n/a	0.8305986	
PSORS1C1	n/a	0.8305729	
DOCK5	n/a	0.8303594	
PPIAL4G	n/a	0.8302655	
LYPLA1	n/a	0.8301314	
HIST1H2BO	n/a	0.8298597	
HMMR	n/a	0.8297339	
INCENP	n/a	0.8296518	
LIN9	n/a	0.8294894	
BEX2	n/a	0.82941335	
PTTG3P	n/a	0.82922566	
UBE2V2	n/a	0.8291545	
BAMBI	n/a	0.8289485	
EDC3	n/a	0.8288548	
DNMT3B	n/a	0.8287742	
MTDH	n/a	0.828756	
NHP2L1	n/a	0.82873684	
FBXO16	n/a	0.82867754	
CABP7	n/a	0.8284674	
PMAIP1	n/a	0.8284636	
INTS7	n/a	0.8283819	
PRSS1	n/a	0.8278955	
PPFIA4	n/a	0.82785285	
LHB	n/a	0.82744855	
RNASE2	n/a	0.8272261	
NAA20	n/a	0.82696545	
ST20	n/a	0.82674915	
HIST3H2A	n/a	0.82671136	
PIGU	n/a	0.82651395	
EDEM2	n/a	0.82650834	
SCO2	n/a	0.8260906	
ZNF12	n/a	0.82606846	
ATP1A3	n/a	0.8260657	
XPNPEP1	n/a	0.82605	
CGREF1	n/a	0.8259396	
RNASEH2A	n/a	0.82539475	
LBX2	n/a	0.82522863	
C1orf57	n/a	0.8252251	
RPS21	n/a	0.8251774	
RBL1	n/a	0.8250901	
NCAPD3	n/a	0.8250247	
PAXIP1	n/a	0.82500684	
CHEK2	n/a	0.8249796	
MTMR1	n/a	0.82486045	
DRD4	n/a	0.82477164	
WDR67	n/a	0.8245824	
C20orf103	n/a	0.82455736	
KIF20A	n/a	0.8244734	
C7orf43	n/a	0.82408077	
CRTAM	n/a	0.82388365	
RAC1	n/a	0.82375365	
SHISA7	n/a	0.8236036	
STAU1	n/a	0.8235257	
CDC7	n/a	0.8233373	
SOX4	n/a	0.8231698	
DMP1	n/a	0.82303053	
CDC45	n/a	0.822833	
KDELR3	n/a	0.82278097	
IFT52	n/a	0.82273334	
PRC1	n/a	0.8227067	
XRCC6	n/a	0.8225655	
CYB5R2	n/a	0.8222877	
KRAS	n/a	0.82224196	
EXO1	n/a	0.8220807	
HYAL4	n/a	0.82206655	
SRPRB	n/a	0.8220391	
VANGL1	n/a	0.8219018	
ZNF695	n/a	0.8216905	
FAM71E1	n/a	0.8210092	
BSCL2	n/a	0.82094204	
RHOF	n/a	0.82089025	
CDC20	n/a	0.82080597	
BAT2	n/a	0.8207721	
PEX13	n/a	0.82074416	
DPH2	n/a	0.8207078	
PDCL3	n/a	0.8206943	
FANCF	n/a	0.8204619	
GLOD5	n/a	0.8198381	
CA5BP	n/a	0.81974065	
PMS2CL	n/a	0.81951135	
BSND	n/a	0.8193951	
DACT1	n/a	0.81933516	
SPC24	n/a	0.819205	
RBM34	n/a	0.81880057	
CGN	n/a	0.8187392	
ERBB3	n/a	0.81873554	
ACOT11	n/a	0.81872356	
GSPT1	n/a	0.8181069	
SHFM1	n/a	0.8180673	
CCAR1	n/a	0.8176691	
FAM57B	n/a	0.8175623	
ULBP2	n/a	0.8175251	
SOX11	n/a	0.81748724	
DDX27	n/a	0.81730586	
TCF3	n/a	0.8170336	
PDXDC1	n/a	0.81696486	
NEU1	n/a	0.81690365	
NCRNA00173	n/a	0.81683576	
POLR3H	n/a	0.81659293	
MACROD1	n/a	0.8163439	
FOXK2	n/a	0.8163008	
MCAT	n/a	0.81621236	
ACBD6	n/a	0.8161961	
ZNF408	n/a	0.8158388	
UPK2	n/a	0.815678	
SMPD4	n/a	0.8154673	
PLAGL2	n/a	0.8153898	
CST1	n/a	0.81509346	
BOLA1	n/a	0.8150508	
C1orf131	n/a	0.81448746	
CDK13	n/a	0.814456	
PRR13	n/a	0.81431764	
PLAU	n/a	0.8142475	
NVL	n/a	0.8142406	
GGA1	n/a	0.8137713	
MTA3	n/a	0.8130478	
MTX1	n/a	0.8130276	
C2orf48	n/a	0.8129856	
RAB34	n/a	0.8129688	
KDM4D	n/a	0.8129618	
TBCE	n/a	0.81249046	
SLC11A1	n/a	0.8124885	
HNRNPC	n/a	0.8123541	
TDG	n/a	0.812272	
ERI3	n/a	0.8117857	
CTPS	n/a	0.8117041	
C10orf2	n/a	0.8115896	
ARHGAP8	n/a	0.8115786	
P704P	n/a	0.81144536	
SLC35D3	n/a	0.8112526	
C21orf45	n/a	0.81121755	
NACC1	n/a	0.81110674	
PPT1	n/a	0.81079805	
C9orf30	n/a	0.8107655	
FXYD3	n/a	0.81069934	
CDK16	n/a	0.8105939	
ASNS	n/a	0.81052846	
PSMA7	n/a	0.81036806	
TOMM20	n/a	0.8101773	
LRRC45	n/a	0.8101606	
ZNF672	n/a	0.8100586	
RNPS1	n/a	0.8098336	
IL8	n/a	0.80972093	
C12orf59	n/a	0.80963475	
LOC399815	n/a	0.8094452	
ANKRD54	n/a	0.8091841	
AHSA1	n/a	0.8083477	
MFN1	n/a	0.8082206	
KCNG1	n/a	0.80816394	
GABRD	n/a	0.80804217	
GRK6	n/a	0.8079529	
FAM64A	n/a	0.8078784	
SNX7	n/a	0.80750835	
KDM3A	n/a	0.80671495	
OIP5	n/a	0.8065922	
C12orf77	n/a	0.80654985	
ABCC5	n/a	0.8065111	
DEPDC1B	n/a	0.806341	
MEX3A	n/a	0.806056	
PKMYT1	n/a	0.8060415	
KPTN	n/a	0.8058826	
ANKRD39	n/a	0.80575585	
SLC25A5	n/a	0.8055415	
NCDN	n/a	0.8053768	
TRIM69	n/a	0.8053151	
PFDN4	n/a	0.80527246	
IQCB1	n/a	0.80522686	
ARPC1A	n/a	0.80447054	
HIST1H2BL	n/a	0.804298	
SEC14L4	n/a	0.80411375	
PPAN	n/a	0.8040719	
TUBA1B	n/a	0.804038	
C10orf18	n/a	0.8039774	
C3orf21	n/a	0.80351543	
MRPS23	n/a	0.80331475	
LMNB1	n/a	0.80314267	
P2RX5	n/a	0.8030616	
DPP3	n/a	0.8029855	
DLL3	n/a	0.80279	
N4BP3	n/a	0.802565	
RASSF7	n/a	0.80222243	
SPAG4	n/a	0.8021898	
PLAUR	n/a	0.8019721	
ABCF2	n/a	0.801815	
PTPN1	n/a	0.80173016	
PL	n/a	0.80151355	
PUF60	n/a	0.80121094	
ARMC1	n/a	0.8007525	
HMOX2	n/a	0.8005963	
PHF16	n/a	0.80036473	
HYLS1	n/a	0.79987645	
ZNF263	n/a	0.7998544	
APTX	n/a	0.7997579	
IGFL3	n/a	0.79955083	
ELFN2	n/a	0.79952675	
ANKRD22	n/a	0.79921246	
BEX1	n/a	0.7991668	
DLGAP1	n/a	0.7989756	
SF3B4	n/a	0.7988661	
SEC23B	n/a	0.79861486	
USP27X	n/a	0.79854	
MRPL9	n/a	0.7983884	
GOLGA7B	n/a	0.7982181	
KCNK1	n/a	0.7981902	
WDYHV1	n/a	0.7981477	
POP4	n/a	0.7980906	
FOXD1	n/a	0.7980012	
NOMO1	n/a	0.7979715	
LARP4B	n/a	0.7977825	
C19orf61	n/a	0.7976164	
FDXR	n/a	0.79727274	
GTPBP4	n/a	0.79704577	
GPATCH4	n/a	0.79674506	
HMG20B	n/a	0.7966881	
PFKFB4	n/a	0.7966452	
RPS2	n/a	0.79658186	
C12orf44	n/a	0.7959819	
ASPM	n/a	0.79591596	
MEIG1	n/a	0.79555196	
AVL9	n/a	0.7954379	
SH2B2	n/a	0.7952014	
SMOX	n/a	0.7951663	
NAA15	n/a	0.7950528	
FAM103A1	n/a	0.79504514	
IPO9	n/a	0.79490215	
SVOPL	n/a	0.794802	
PTS	n/a	0.79472584	
CASKIN1	n/a	0.79469687	
POGZ	n/a	0.79455835	
F11R	n/a	0.79452413	
FAM71C	n/a	0.7945133	
HS3ST3A1	n/a	0.7945067	
EEFSEC	n/a	0.7943938	
IGSF5	n/a	0.794348	
C7orf28A	n/a	0.7943443	
MRPL36	n/a	0.7941436	
HCCS	n/a	0.79394245	
C6orf191	n/a	0.79391646	
UNC13A	n/a	0.7937865	
SEPW1	n/a	0.7934878	
DLGAP4	n/a	0.7933726	
DIRAS1	n/a	0.7932936	
TMEM132A	n/a	0.79321605	
EML4	n/a	0.7929826	
PYCRL	n/a	0.79273516	
LOC100133957	n/a	0.7926515	
MST4	n/a	0.7926387	
ADAMTS6	n/a	0.7923963	
EPHB4	n/a	0.79235256	
CCL20	n/a	0.7915041	
EXOSC3	n/a	0.7914477	
KIAA1524	n/a	0.79140645	
HSP90AB1	n/a	0.79101336	
CCDC134	n/a	0.7905469	
MYT1	n/a	0.7905404	
DNAH14	n/a	0.7904845	
PRKCG	n/a	0.79034597	
NCOA6	n/a	0.79030854	
TOPBP1	n/a	0.7902021	
MRPS17	n/a	0.79000854	
TEX19	n/a	0.7899612	
KIF18A	n/a	0.7899303	
CHRNB4	n/a	0.7899244	
PDIA3	n/a	0.78988266	
FOXM1	n/a	0.7895431	
MAD2L2	n/a	0.789038	
PFN1	n/a	0.7882873	
SEC61A2	n/a	0.7882444	
C12orf42	n/a	0.7881415	
RHBDL1	n/a	0.78801244	
CDT1	n/a	0.7879895	
GPATCH2	n/a	0.7879106	
BHLHA15	n/a	0.78784436	
NUDT1	n/a	0.787726	
SLC35B1	n/a	0.7876093	
ROD1	n/a	0.7875495	
ARNT2	n/a	0.78753614	
WBSCR26	n/a	0.78750914	
F2R	n/a	0.7872326	
RABIF	n/a	0.7868453	
NR1I2	n/a	0.78649324	
PPP5C	n/a	0.7861455	
TSPAN33	n/a	0.786044	
LIMD2	n/a	0.786035	
OIT3	n/a	0.7860048	
GLRX3	n/a	0.7859021	
IL17REL	n/a	0.7855176	
PSRC1	n/a	0.785498	
AKT1	n/a	0.78534275	
DDX31	n/a	0.78508216	
ALKBH4	n/a	0.7844131	
MMP9	n/a	0.7840597	
FUNDC1	n/a	0.78313184	
SMARCD2	n/a	0.78312814	
GNG13	n/a	0.7830356	
ASPHD2	n/a	0.7827225	
RHEBL1	n/a	0.7826996	
TRIM71	n/a	0.7825759	
CECR5	n/a	0.7823247	
HAUS5	n/a	0.7822651	
BTBD12	n/a	0.78216285	
C9orf163	n/a	0.78212595	
SDS	n/a	0.7820432	
CCDC85C	n/a	0.781939	
NAGA	n/a	0.78182733	
VWA5B2	n/a	0.78170353	
GTPBP3	n/a	0.7815985	
PSMA5	n/a	0.7814501	
FBXO43	n/a	0.78119504	
RPS6KB2	n/a	0.78030384	
HNRNPU	n/a	0.7801631	
CABYR	n/a	0.7800767	
PRAME	n/a	0.7799933	
ESRP2	n/a	0.7797498	
SKAP1	n/a	0.7796454	
ZNF675	n/a	0.77958435	
ZNF205	n/a	0.77957773	
MAGEA8	n/a	0.7793183	
IPO13	n/a	0.7791911	
