Normal-1	Normal-2	Normal-3	Normal-4	Normal-5	Tumour-1	Tumour-2	Tumour-3	Tumour-4	Tumour-5
C1orf66	858.092715361561	1102.47663834967	1056.77850467286	1431.20048749824	993.360282472732	1620.87704701845	1675.71691036303	1366.9804888201	3028.2127488868	1482.71683356116
ADIPOR1	5674.2559502068	5320.09075482691	7157.7793022199	7238.96012703873	6170.27444561413	10935.3076122256	11240.193429512	5702.13638651137	12426.1387694278	9382.19444776222
TRNT1	776.762499207786	836.116003502917	976.516846090116	870.695054642327	915.255542654832	1350.35670883878	1224.56235757298	515.490640699972	1094.73921888761	1587.49919890976
UTP18	1400.29415638672	1703.56855228192	1003.27073228437	1755.81753355379	1221.07410137844	2050.79111142847	5196.56386927963	2489.896406778	1895.99214847396	4999.88065451017
SCCPDH	3104.69259926147	3324.5225761087	4094.4593329783	2956.17923274586	3779.82938048318	4410.2672560495	2522.78260131577	1213.75609455684	7444.65100596248	6866.49040182637
IFT52	1824.62571892815	1912.95365026306	2193.81866792848	1439.85694205972	2004.32163307344	2586.21933263885	4126.68307266323	1821.18137181476	2669.66443882477	4953.51677603734
ABHD5	4237.42213149013	2254.80687145676	15518.3687379229	3080.97645267388	8760.93166070082	1602.91719054179	2034.79910544082	1907.6437085776	2147.04668510517	3773.09243011904
SH3GLB1	16867.1796110219	9180.18337747241	25581.1741827351	7805.95790081576	19154.3623902716	4595.47827596504	9012.04237287544	8429.53060439742	6850.6064685816	7261.5106464149
FAM164A	645.926934090845	712.194210820202	1015.5329301234	764.653486264181	698.542391329108	693.699456410942	516.525926765746	696.076533938816	379.76418639706	650.0215761891
MECR	1136.26562858317	1452.87619007321	1635.33129362352	750.947433208503	1483.99005654011	1443.52346431144	766.042016165955	1380.11400832838	702.245506689535	599.021309868985
NDUFAF1	937.06553394566	820.447730864873	1114.74525809374	1611.54329086243	1162.77056320452	506.243454435817	615.964073094981	410.422484633736	1010.58290942532	2796.66914948121
FAM108B1	795.621679765183	921.579308801342	869.501301313117	779.802281746773	733.744527585064	562.368005925376	1232.84886976708	1119.63253808083	915.818661795517	920.786626470437
PHF20L1	2761.69125287381	2418.61153994541	2903.91139733419	3249.77731662277	2483.95073956083	2772.55284358419	2321.14413792593	4534.34761023351	2179.57769548555	4511.20537540652
TFB1M	344.180045172494	395.979981216032	364.521699396653	533.814697958013	310.218825755604	212.150804630531	1149.06302424893	357.888406600618	332.382062582157	743.67661070422
APH1A	7265.49930973717	9913.74341461721	8202.29560905373	8667.27512968315	7809.37391503203	14905.5583845969	10334.2014296234	30091.0821133865	19118.3333613745	10182.4349902033
METTL9	5152.09238852388	4879.95473254003	7629.31654639355	4994.77428197471	6719.20775785542	6102.98372897458	8495.5164461097	3938.96139252484	6573.38568447053	6482.59748807133
RDH11	2738.11727717707	3157.86913077678	2863.78056804282	5492.52041925988	3109.88872486203	5555.20810643649	10219.1109824831	2763.51139653382	2886.06637744209	4680.89717061709
LACTB2	617.63816325475	619.608963413576	1402.34953468192	853.382145519364	818.449667950955	612.880102265978	1362.67089414136	626.031096561325	512.009815552088	1198.96989730743
SUV420H1	3451.23004200364	3169.2642381499	3413.34998028303	3639.31777188943	3095.58785700805	3698.6079431619	2520.94115416152	1854.01517058546	2709.97460386133	2985.83377365036
TTC15	1777.47776753466	1756.27092388262	1634.21654836542	1589.18078324527	1775.50774740973	874.42051220732	1238.37321122982	1586.96694058378	1615.23538497371	1163.73334966808
ZDHHC9	2419.86860527099	2418.61153994541	2945.15697188366	2493.78028492007	2592.85734860269	4177.91161288273	4420.39389376532	8788.51347095706	3717.02153389748	2685.39584114641
FAM82B	3839.02194221511	2455.64563890806	4874.78101364392	1803.42803364194	4009.74333290488	2487.44012201723	2830.30427607469	1234.55083377828	1652.0095706211	2906.08790267709
MRPS2	1310.71304873909	1964.23163344212	2160.37631018567	1636.79128333342	1792.00874877971	1531.07776463515	2223.54743875094	2460.34598788437	2635.71903668872	982.914223624032
COQ4	1125.65733951963	1887.31465867354	1084.64713612521	1861.85910193194	1359.68251288626	1247.08753409799	720.005837309828	957.652464145384	2658.34930477942	841.040755497167
UTP11L	1377.89887947481	1650.86618068123	1314.28465929252	1550.94810893207	1316.77990932432	1224.63771350217	6503.07062521652	3034.9374663716	1582.70437459333	1546.69898585366
SBDS	12351.5845663102	7752.94617898872	9857.69231732294	5229.94129756162	10695.9490880204	4133.01197169108	7754.33396652605	5706.51422634746	5858.41065197997	6312.90569286076
RPL26L1	297.032093779002	377.462931734707	383.472368784246	482.597341802582	305.81855872361	754.313972019665	945.583113704851	594.29175774965	631.525918906098	731.622002301284
COMMD2	1969.60566946314	2270.4751440948	2019.91840766586	1788.27923815934	1929.51709352954	1782.51575530838	3561.35879630999	2754.75571686164	1915.08643717549	1632.93579981313
ZNF706	3223.74117653004	2696.36728216529	4088.88560668784	2858.7941189292	3956.94012852095	3149.70982959402	14680.9374372189	5100.18340904856	4390.27200959581	3556.10947886619
IER3IP1	2184.12884830353	2592.38692738554	2269.62134547885	2823.44692946982	2211.13418357718	2975.72371997639	3926.88605642764	2543.52494477014	3185.21023376603	3045.17953809559
GOLGA7	3487.7697043336	3029.67417282914	4720.94616802699	2358.1624967902	4691.78472286401	1794.86315663608	4666.22708885704	1876.99882972495	3238.24992460361	2680.75945329913
NAA20	2365.64846116848	2522.59189472516	2272.96558125313	2727.50455808007	2208.93405006118	3600.95122357007	9256.95484439004	3416.90399207073	4167.50530807798	3877.87479546764
TRIM17	25.9313732664208	61.2487021305374	13.3769430971249	75.0226061995046	16.5010013699789	168.373654468675	31.3046016221664	248.442410698288	38.1885774030563	1123.86041418144
SAR1B	1300.10475967555	1133.81318362576	1769.10072459476	3310.37249855314	1501.59112466808	960.85232150124	2106.61554445638	755.177371726074	1347.91534315232	2435.95817496258
ANGPTL4	12553.1420585173	3717.65378048146	4163.57353898012	787.737365094798	9606.88299760174	294.092649805286	454.837447098536	6417.91319971261	234.081835563178	1221.22455897439
ASB3	635.318645027309	653.794285532946	750.223558697087	862.038600080846	756.845929503034	910.340225160638	1082.77092669611	662.148275209094	745.384455237432	646.312465911274
PHF11	1940.13819984221	1751.9977586177	1859.39509050036	1407.39523745417	1547.79392850402	1315.55948691525	2218.0230972882	1025.50898160483	1990.75639610377	1585.64464377084
RLIM	4343.50502212548	3578.0637151607	4965.07537954951	4626.1535918983	4049.34573619283	6051.34914160419	8359.24935669556	5945.10649741454	4095.37132853887	5626.72029146285
KCTD3	5506.88072275991	5506.6856380618	5301.72844749382	9788.28599539498	5143.91216040144	12163.3127988171	5760.96742205575	3331.53611526691	9238.80694802829	10724.8923683354
CCDC41	419.616767402082	405.950700167515	314.358162782434	519.387273688878	315.719159545597	553.388077687046	1971.26917861936	523.151860413135	479.478805171707	621.275971535945
IRAK4	1146.8739176467	1724.93437860653	1121.4337296423	1460.77670724997	1119.86795964257	1555.77256729056	627.933479597574	983.919503161943	1412.97736391308	2166.1204022507
RNFT1	946.495124224359	665.189392906069	1328.77634764774	921.912410797758	872.352939092887	779.008774675071	1109.47191043266	483.751301888297	505.645052651579	1162.80607209862
COPS4	2633.21308532655	2533.98700209828	2820.30550297716	2463.48269395489	2714.96475874054	2690.61099840943	1721.75308921915	1321.01317054112	2296.26501532822	1675.59056800814
INSIG2	1572.38417897297	2599.50886949374	1371.1366674553	1496.12389670935	1424.58645160818	1577.09989685659	1632.44290223827	1866.05423013472	1268.70940483487	1520.73521390888
CHCHD2	6229.42307786518	8190.23342443233	6681.78307701387	8074.30799222168	7198.83686434281	9334.63540374336	15551.0212175997	17497.1313649054	11187.131591462	17796.3111130117
DYNC1LI1	2220.66851063349	2045.42177347562	1995.39401198779	2500.99399705464	1818.41035097168	2596.32175190697	2598.28193463981	1667.9569775515	3727.629472065	3261.23521177898
HSD17B12	6032.58038079735	4643.50625454772	10065.0349353284	4602.34834185422	9320.8656405221	4901.91832709803	11044.0793075849	2448.30692833511	2772.20784111075	4735.60654721503
A4GNT	9.42959027869847	1.4243884216404	11.1474525809374	0.721371213456775	7.70046730599017	4.48996411916467	9.20723577122542	1.0944599590233	1.41439175566875	2.7818327083699
ING4	1285.9603742575	1448.60302480829	1371.1366674553	1444.90654055392	1737.00541087978	1508.62794403933	1590.08961769063	1238.92867361437	2090.47101487842	1364.02530467071
CERCAM	2109.87082485878	1857.40250181909	1287.53077309827	2045.80876136341	2266.13752147711	5916.65021802925	1440.01167461966	6689.33926955038	4178.82044212333	5847.41235299353
C5orf45	391.327996565986	481.443286514457	725.699163019024	495.582023644804	578.635114707262	511.855909584773	284.503585330866	151.035474345215	613.846021960238	305.074320351232
SDF4	6209.38519852294	4677.69157666709	3699.83951161312	6285.30738284888	5884.25708853449	7955.09392813001	1558.78501606846	9371.86062911648	5764.353600228	5092.60841145583
SLC45A2	1.17869878483731	5.69755368656162	0	2.16411364037032	0	2.24498205958234	0	12.0390595492563	4.95037114484063	8.3454981251097
MRTO4	1732.68721371084	1689.32466806552	1167.13828522414	1703.15743497145	1321.18017635631	2479.58268480869	4036.45216210522	4545.29220982375	2422.85307746057	1614.390248424
HN1	1151.58871278605	1516.97366904703	414.685236010871	1856.80950343774	799.748533064979	3529.11179766343	14404.7203640822	18475.5785682723	2821.71155255916	2204.13878259842
SERPINA10	2.35739756967462	1.4243884216404	0	3.60685606728387	0	10.1024192681205	34.9874959306566	0	4.95037114484063	0
ZNF580	502.125682340694	826.145284551435	873.960282345492	611.722789011345	739.244861375057	401.851788665238	1379.24391852957	836.167408693798	1513.39917856556	374.62013806048
VPS28	2977.39313049904	3458.4150877429	2734.47011810394	2539.22667136785	3108.78865810403	6215.2328319537	1278.88504862321	3791.2092980567	4813.8823404186	3535.70937233814
C3orf18	583.455898494468	386.00926226455	638.749032887713	366.456576436042	744.745195165049	672.37212684491	37.7496666620242	291.126349100197	616.674805471576	383.892913755046
EGFL7	4931.6757157593	4558.04294924929	2315.3259010607	675.924827008998	2056.02477069938	242.458062434892	331.460487764115	2173.59747862027	996.438991868636	497.020777228756
DBR1	856.914016576723	974.281680402037	826.026236247461	815.149471206155	943.857278362795	1005.75196269289	2031.11621113233	1045.20926086725	1153.43647674787	933.76851244283
DCTN4	4681.79157337379	4650.62819665592	7695.08651662108	5590.62690429	6428.7901337438	4474.2492447476	3918.59954423354	2935.34161010048	4279.24225677581	6603.14357210069
AADAT	179.162215295271	158.107114802085	221.834306360654	937.06120628035	215.613084567725	322.154925550065	2031.11621113233	673.092874799327	47.3821238149032	89.9459242372935
CYB5R4	942.959027869847	675.160111857552	852.780122441711	1409.55935109454	774.446997631012	690.331983321569	1007.27159337206	450.917503117598	546.662413565973	1461.38944946365
MYO15A	16.5017829877223	39.8828758059313	21.180159903781	46.8891288746904	24.2014686759691	39.2871860426909	3.68289430849017	24.0781190985125	16.972701068025	24.1092168058725
HSD17B11	4337.6115282013	2914.29871067627	4666.32365038039	1316.50246455861	4631.28105117409	926.055099577714	2253.01059321886	464.051022625877	1635.74406543091	1332.49786730918
HSD17B14	261.671130233883	213.658263246061	191.736184392123	126.239962354936	289.317557353631	598.287718878693	25.7802601594312	1194.05581529442	273.684804721904	201.21923257209
NAGPA	518.627465328416	525.599327585309	497.176385109808	400.36102346851	435.626436167444	842.990763373168	462.203235715516	368.833006190851	480.893196927376	299.510654934493
TUBD1	487.981296922646	470.048179141333	422.488452817527	566.276402563568	489.529707309375	420.934136171688	972.284097441404	555.985659183834	369.156248229544	905.950185359131
TUBE1	720.184957535596	598.24313708897	921.894328443522	510.00944791394	642.43898667118	200.925894332619	1781.60012173212	217.797531845636	410.880805021772	377.40197076885
LEF1	63.6497343812147	122.497404261075	42.3603198075621	1765.91673054218	82.5050068498947	755.436463049457	501.794349531785	395.10004520741	2282.82829364937	1059.87826188893
PLEKHO1	2007.32403057794	1924.34875763619	830.485217279836	766.096228691095	779.947331421005	1414.33869753687	1531.16330875479	2787.58951563233	2446.19054142911	1113.66036091742
HAO2	3.53609635451193	7.12194210820202	1.11474525809374	163.029894241231	2.20013351599719	3.36747308937351	1.84144715424508	2.18891991804659	4.95037114484063	0
DCXR	1526.41492636431	3046.76683388883	3868.16604558528	4673.76409198644	3272.69860504582	2425.70311537872	2241.04118671627	3170.65050129049	3356.35163620195	3077.63425302657
HSPA14	1083.22418326549	1061.1693741221	1027.79512796243	1367.71982071404	940.5570780888	1054.01907697391	5563.0118529744	3075.43248485546	1128.68462102366	2627.9046318401
GPN3	1138.62302615284	1145.20829099889	1935.19776805073	1063.30116863529	1759.00674603976	1467.09577593706	1738.32611360736	797.861310127983	1260.22305430086	1745.13638571738
CRBN	2633.21308532655	2343.11895359847	4168.03252001249	1716.14211681367	3259.49780394984	1740.9835872061	1753.05769084132	755.177371726074	2867.67928461839	2025.17421169329
WBP5	2510.62841170347	2670.72829057576	1802.54308233758	1888.54983682984	2601.65788266668	1910.47973270457	4571.39256041342	3425.65967174292	2399.51561349204	1655.19046148009
RSL24D1	4922.2461254806	5681.88541392357	6077.59114712707	4149.32721980337	5784.15101355662	2018.23887156452	8338.07271442174	3099.51060395397	8612.23140026703	6124.66834626107
SS18L2	522.163561682928	752.077086626134	449.242339011777	662.218773953319	496.130107857367	427.669082350435	1842.36787782221	900.740546276172	1244.6647449885	545.239210840501
HERC5	908.776763109565	762.047805577616	2278.5393075436	354.914637020733	800.848599822978	1827.41539650002	963.076861670179	937.952184882964	408.759217388269	275.40143812862
CKLF	743.758933232342	756.350251891055	569.634826885901	582.146569259617	654.539721009165	489.40608898895	2032.03693470945	1183.11121570418	1130.80620865717	595.312199591159
ZNF639	1380.25627704449	1687.90027964388	1492.64390058752	1137.60240362133	1520.29225955406	2044.05616524972	4831.03660916198	1531.14948267359	1780.01202450912	1851.7733062049
IPO11	2208.88152278512	1992.71940187493	2354.34198509398	1902.25588988551	1997.72123252545	1641.08188555469	1300.98241447415	1267.38463254898	2020.45862297281	2710.43233552174
RAPGEFL1	173.268721371084	272.058188533317	200.654146456873	863.481342507759	180.41094831177	2856.73967081852	385.783178814345	575.685938446254	189.528495259613	315.274373615255
PLCE1	1504.01964945241	505.657889682344	1759.06801727192	683.138539143566	1425.68651836618	224.498205958234	379.338113774487	969.69152369464	2671.07883058044	399.656632435809
NIN	4653.5028025377	2716.30872006825	4263.90061220855	3583.0508172398	3758.9281120812	2457.13286421287	2981.30294272279	3192.53970047095	2309.70173700707	3487.4909387264
CPA4	60.1136380267027	160.955891645366	22.2949051618748	55.5455834361717	37.4022697719523	49.3896053108114	212.687146315307	709.210053447096	31.8238145025469	147.437133543605
ZDHHC2	1858.80798368844	1393.05187636432	2546.0781694861	1030.83946402973	1979.02009763947	2120.38555527552	214.528593469552	734.382632504631	765.893135694629	536.893712715391
DDX47	2531.84498983054	2474.16268838938	2646.40524271454	2479.35286065093	2413.54646704892	3716.56779963856	10466.7856247291	4036.36832887791	2888.89516095343	3389.199516364
NUSAP1	156.766938383362	103.98035477975	49.0487913561245	393.868682547399	136.408277991826	1281.88475602151	6639.33771463065	2994.44244788774	188.114103503944	1715.46350349477
TACO1	747.295029586854	890.242763525253	982.090572380584	808.657130285044	1037.36295279268	1532.20025566495	1262.31202423501	1704.07415619927	603.238083792723	833.622534941514
